//频道数据收集自网络上的分享
港澳1212,#genre#
CCTV14少儿,http://hlsbkmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv14hd/350/index.m3u8?&encrypt=
快乐儿歌,http://hlsbkmgsplive.miguvideo.com/migu/gunbo/5102439680/57/20190827/index.m3u8?&encrypt=
益智学堂,http://hlsbkmgsplive.miguvideo.com/migu/gunbo/5102440005/57/20190827/index.m3u8?&encrypt=
梦幻童话,http://hlsbkmgsplive.miguvideo.com/migu/gunbo/5102439963/57/20190827/index.m3u8?&encrypt=
英语启蒙,http://hlsbkmgsplive.miguvideo.com/migu/gunbo/5102440001/57/20190827/index.m3u8?&encrypt=
CIBN综合,http://hlsbkmgsplive.miguvideo.com/wd_r4/peoplecn/xinqidian/350/index.m3u8?&encrypt=
CGTN纪录,http://hlsbkmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/doc/350/index.m3u8?&encrypt=
CGTN纪录,http://hlsbkmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/doc/1000/index.m3u8?&encrypt=
CGTN法语,http://hlsbkmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/fayu/350/index.m3u8?&encrypt=
CGTN法语,http://hlsbkmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/fayu/1000/index.m3u8?&encrypt=
CGTN俄语,http://hlsbkmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/eyu/350/index.m3u8?&encrypt=
CGTN俄语,http://hlsbkmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/eyu/1000/index.m3u8?&encrypt=
CIBN综合,http://hlsbkmgsplive.miguvideo.com/wd_r4/peoplecn/xinqidian/600/index.m3u8?&encrypt=
直播间,http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200311/sakura08/57/index.m3u8?&encrypt=
上视ICS,http://hlsbkmgsplive.miguvideo.com/wd_r4/dfl/waiyusd/350/index.m3u8?&encrypt=
上视ICS,http://hlsbkmgsplive.miguvideo.com/wd_r4/dfl/waiyusd/600/index.m3u8?&encrypt=
包青天,http://hlsbkmgsplive.miguvideo.com/wd_r3/virtuallive/5100179054/50/index.m3u8?&encrypt=
包青天,http://hlsbkmgsplive.miguvideo.com/wd_r3/virtuallive/5100179054/75/index.m3u8?&encrypt=
BBC独家,http://hlsbkmgsplive.miguvideo.com/wd_r3/virtuallive/5101074616/50/index.m3u8?&encrypt=
BBC独家,http://hlsbkmgsplive.miguvideo.com/wd_r3/virtuallive/5101074616/75/index.m3u8?&encrypt=
CCTV12,http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200324/cctv12hd/57/index.m3u8?&encrypt=
CCTV11,http://hlsbkmgsplive.miguvideo.com/migu/kailu/cctv11hd/57/20200103/index.m3u8?&encrypt=
CCTV10,http://hlsbkmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv10hd/2000/index.m3u8?&encrypt=
CCTV10,http://hlsbkmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv10hd/1000/index.m3u8?&encrypt=
CCTV11,http://hlsbkmgsplive.miguvideo.com/migu/kailu/cctv11hd265/55/20200407/index.m3u8?&encrypt=
CCTV14,http://hlsbkmgsplive.miguvideo.com/migu/kailu/cctv14hd265/55/20200407/index.m3u8?&encrypt=
CCTV5+,http://hlsbkmgsplive.miguvideo.com/wd_r2/cctv/cctv5plusnew/1200/index.m3u8?&encrypt=
CCTV11,http://hlsbkmgsplive.miguvideo.com/migu/kailu/cctv11hd/51/20200103/index.m3u8?&encrypt=
CCTV13,http://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/cctv13/2000/index.m3u8?&encrypt=
CCTV14,http://hlsbkmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv14hd/2000/index.m3u8?&encrypt=
CCTV15,http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200324/cctv15hd/51/index.m3u8?&encrypt=
CCTV17,http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200324/cctv17hd/51/index.m3u8?&encrypt=
CCTV5+,http://hlsbkmgsplive.miguvideo.com/wd_r2/cctv/cctv5plusnew/350/index.m3u8?&encrypt=
CCTV5+,http://hlsbkmgsplive.miguvideo.com/wd_r2/cctv/cctv5plusnew/600/index.m3u8?&encrypt=
CCTV10,http://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/cctv10/350/index.m3u8?&encrypt=
CCTV10,http://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/cctv10/1000/index.m3u8?&encrypt=
CCTV11,http://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/cctv11/350/index.m3u8?&encrypt=
CCTV11,http://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/cctv11/1000/index.m3u8?&encrypt=
CCTV12,http://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/cctv12/350/index.m3u8?&encrypt=
CCTV12,http://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/cctv12/1000/index.m3u8?&encrypt=
CCTV12,http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200324/cctv12hd/50/index.m3u8?&encrypt=
CCTV13,http://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/cctv13/350/index.m3u8?&encrypt=
CCTV13,http://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/cctv13/1000/index.m3u8?&encrypt=
CCTV14,http://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/cctv14/350/index.m3u8?&encrypt=
CCTV14,http://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/cctv14/1000/index.m3u8?&encrypt=
CCTV14,http://hlsbkmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv14hd/1000/index.m3u8?&encrypt=
CCTV15,http://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/cctv15/350/index.m3u8?&encrypt=
CCTV15,http://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/cctv15/1000/index.m3u8?&encrypt=
CCTV15,http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200324/cctv15hd/50/index.m3u8?&encrypt=
CCTV17,http://hlsbkmgsplive.miguvideo.com/migu/201908/cctv17/500/index.m3u8?&encrypt=
CCTV17,http://hlsbkmgsplive.miguvideo.com/migu/201908/cctv17/1000/index.m3u8?&encrypt=
CCTV17,http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200324/cctv17hd/50/index.m3u8?&encrypt=
CCTV2,http://hlsbkmgsplive.miguvideo.com/wd_r2/cctv/cctv2hd/3000/index.m3u8?&encrypt=
CCTV7,http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200324/cctv7hd/57/index.m3u8?&encrypt=
CCTV9,http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200324/cctv9hd/50/index.m3u8?&encrypt=
CCTV6,http://hlsbkmgsplive.miguvideo.com/wd_r2/ocn/cctv6hd/3000/index.m3u8?&encrypt=
CCTV1,http://hlsbkmgsplive.miguvideo.com/migu/kailu/cctv1hd265/57/20191230/index.m3u8?&encrypt=
CCTV1,http://hlsbkmgsplive.miguvideo.com/wd_r2/cctv/cctv1hd/1200/index.m3u8?&encrypt=
CCTV6,http://hlsbkmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv6hd/2000/index.m3u8?&encrypt=
CCTV1,http://hlsbkmgsplive.miguvideo.com/wd_r2/cctv/cctv1hd/600/index.m3u8?&encrypt=
CCTV9,http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200324/cctv9hd/51/index.m3u8?&encrypt=
CCTV4,http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200324/cctv4meihd/51/index.m3u8?&encrypt=
CCTV2,http://hlsbkmgsplive.miguvideo.com/migu/kailu/cctv2hd265/55/20200407/index.m3u8?&encrypt=
CCTV3,http://hlsbkmgsplive.miguvideo.com/wd_r2/ocn/cctv3hd/3000/index.m3u8?&encrypt=
CCTV4,http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200324/cctv4ouhd/57/index.m3u8?&encrypt=
CCTV4,http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200324/cctv4meihd/57/index.m3u8?&encrypt=
CCTV5,http://hlsbkmgsplive.miguvideo.com/migu/kailu/cctv5hd265/57/20191230/index.m3u8?&encrypt=
CCTV6,http://hlsbkmgsplive.miguvideo.com/migu/kailu/cctv6hd265/55/20200407/index.m3u8?&encrypt=
CCTV8,http://hlsbkmgsplive.miguvideo.com/migu/kailu/cctv8hd265/55/20200407/index.m3u8?&encrypt=
CCTV8,http://hlsbkmgsplive.miguvideo.com/wd_r2/ocn/cctv8hd/3000/index.m3u8?&encrypt=
CETV1,http://hlsbkmgsplive.miguvideo.com/wd_r3/cctv/cetv1hd/3000/index.m3u8?&encrypt=
CCTV4,http://hlsbkmgsplive.miguvideo.com/wd_r2/cctv/cctv4hd/1500/index.m3u8?&encrypt=
CCTV5,http://hlsbkmgsplive.miguvideo.com/wd_r2/cctv/cctv5hdnew/1200/index.m3u8?&encrypt=
CCTV7,http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200324/cctv7hd/51/index.m3u8?&encrypt=
CCTV8,http://hlsbkmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv8hd/2000/index.m3u8?&encrypt=
CETV1,http://hlsbkmgsplive.miguvideo.com/wd_r3/cctv/cetv1hd/1500/index.m3u8?&encrypt=
CCTV1,http://hlsbkmgsplive.miguvideo.com/wd_r2/cctv/cctv1/350/index.m3u8?&encrypt=
CCTV1,http://hlsbkmgsplive.miguvideo.com/wd_r2/cctv/cctv1/600/index.m3u8?&encrypt=
CCTV1,http://hlsbkmgsplive.miguvideo.com/wd_r2/cctv/cctv1hd/350/index.m3u8?&encrypt=
CCTV2,http://hlsbkmgsplive.miguvideo.com/wd_r2/cctv/cctv2hd/600/index.m3u8?&encrypt=
CCTV2,http://hlsbkmgsplive.miguvideo.com/wd_r2/cctv/cctv2/350/index.m3u8?&encrypt=
CCTV2,http://hlsbkmgsplive.miguvideo.com/wd_r2/cctv/cctv2/600/index.m3u8?&encrypt=
CCTV2,http://hlsbkmgsplive.miguvideo.com/wd_r2/cctv/cctv2hd/350/index.m3u8?&encrypt=
CCTV3,http://hlsbkmgsplive.miguvideo.com/ws_w/2018/cctv3/350/index.m3u8?&encrypt=
CCTV3,http://hlsbkmgsplive.miguvideo.com/ws_w/2018/cctv3/1000/index.m3u8?&encrypt=
CCTV3,http://hlsbkmgsplive.miguvideo.com/wd_r2/2018ocn/cctv3hd/350/index.m3u8?&encrypt=
CCTV3,http://hlsbkmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv3hd/1000/index.m3u8?&encrypt=
CCTV4,http://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/cctv4/350/index.m3u8?&encrypt=
CCTV4,http://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/cctv4/1000/index.m3u8?&encrypt=
CCTV4,http://hlsbkmgsplive.miguvideo.com/wd_r2/cctv/cctv4hd/350/index.m3u8?&encrypt=
CCTV4,http://hlsbkmgsplive.miguvideo.com/wd_r2/cctv/cctv4hd/600/index.m3u8?&encrypt=
CCTV4,http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200324/cctv4ouhd/50/index.m3u8?&encrypt=
CCTV4,http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200324/cctv4meihd/50/index.m3u8?&encrypt=
CCTV5,http://hlsbkmgsplive.miguvideo.com/wd_r2/cctv/cctv5new/350/index.m3u8?&encrypt=
CCTV5,http://hlsbkmgsplive.miguvideo.com/wd_r2/cctv/cctv5new/600/index.m3u8?&encrypt=
CCTV5,http://hlsbkmgsplive.miguvideo.com/wd_r2/cctv/cctv5hdnew/350/index.m3u8?&encrypt=
CCTV5,http://hlsbkmgsplive.miguvideo.com/wd_r2/cctv/cctv5hdnew/600/index.m3u8?&encrypt=
CCTV6,http://hlsbkmgsplive.miguvideo.com/ws_w/2018/cctv6/350/index.m3u8?&encrypt=
CCTV6,http://hlsbkmgsplive.miguvideo.com/ws_w/2018/cctv6/1000/index.m3u8?&encrypt=
CCTV6,http://hlsbkmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv6hd/350/index.m3u8?&encrypt=
CCTV6,http://hlsbkmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv6hd/1000/index.m3u8?&encrypt=
CCTV7,http://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/cctv7/350/index.m3u8?&encrypt=
CCTV7,http://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/cctv7/1000/index.m3u8?&encrypt=
CCTV7,http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200324/cctv7hd/50/index.m3u8?&encrypt=
CCTV8,http://hlsbkmgsplive.miguvideo.com/wd_r2/cctv/cctv8/350/index.m3u8?&encrypt=
CCTV8,http://hlsbkmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv8hd/350/index.m3u8?&encrypt=
CCTV8,http://hlsbkmgsplive.miguvideo.com/wd_r2/cctv/cctv8/600/index.m3u8?&encrypt=
CCTV9,http://hlsbkmgsplive.miguvideo.com/ws_w/2018/cctv9/350/index.m3u8?&encrypt=
CCTV9,http://hlsbkmgsplive.miguvideo.com/ws_w/2018/cctv9/1000/index.m3u8?&encrypt=
CCTV,http://hlsbkmgsplive.miguvideo.com/wd_r3/cnr/faxianzhilv/2000/index.m3u8?&encrypt=
CGTN,http://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/cctvnews/350/index.m3u8?&encrypt=
CGTN,http://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/cctvnews/1000/index.m3u8?&encrypt=

临沂联通,#genre#,#genre#

山东新闻,http://123.132.226.194:31028/hls/271/index.m3u8
山东农科,http://123.132.226.194:31028/hls/272/index.m3u8
山东少儿,http://123.132.226.194:31028/hls/273/index.m3u8
山东文旅,http://123.132.226.194:31028/hls/274/index.m3u8
山东生活,http://123.132.226.194:31028/hls/275/index.m3u8
山东综艺,http://123.132.226.194:31028/hls/276/index.m3u8
九州大戏台,http://123.132.226.194:31028/hls/300/index.m3u8
CCTV2,http://123.132.226.194:31028/hls/2/index.m3u8
CCTV3,http://123.132.226.194:31028/hls/3/index.m3u8
CCTV4,http://123.132.226.194:31028/hls/4/index.m3u8
CCTV5,http://123.132.226.194:31028/hls/5/index.m3u8
CCTV6,http://123.132.226.194:31028/hls/6/index.m3u8
CCTV7,http://123.132.226.194:31028/hls/7/index.m3u8
CCTV8,http://123.132.226.194:31028/hls/8/index.m3u8
CCTV9,http://123.132.226.194:31028/hls/9/index.m3u8
CCTV10,http://123.132.226.194:31028/hls/10/index.m3u8
齐鲁,http://123.132.226.194:31028/hls/11/index.m3u8
CCTV11,http://123.132.226.194:31028/hls/13/index.m3u8
北京少儿,http://123.132.226.194:31028/hls/14/index.m3u8
优漫卡通,http://123.132.226.194:31028/hls/15/index.m3u8
哈哈炫动,http://123.132.226.194:31028/hls/16/index.m3u8
浙江,http://123.132.226.194:31028/hls/17/index.m3u8
湖南,http://123.132.226.194:31028/hls/18/index.m3u8
江苏,http://123.132.226.194:31028/hls/19/index.m3u8
北京,http://123.132.226.194:31028/hls/20/index.m3u8
安徽,http://123.132.226.194:31028/hls/21/index.m3u8
天津,http://123.132.226.194:31028/hls/22/index.m3u8
东方,http://123.132.226.194:31028/hls/25/index.m3u8
重庆,http://123.132.226.194:31028/hls/26/index.m3u8
广东,http://123.132.226.194:31028/hls/28/index.m3u8
辽宁,http://123.132.226.194:31028/hls/29/index.m3u8
黑龙江,http://123.132.226.194:31028/hls/30/index.m3u8
CGTN,http://123.132.226.194:31028/hls/34/index.m3u8
云南,http://123.132.226.194:31028/hls/35/index.m3u8
cctv8,http://123.132.226.194:31028/hls/37/index.m3u8
优酷电影,http://123.132.226.194:31028/hls/38/index.m3u8
电影1,http://123.132.226.194:31028/hls/39/index.m3u8
电影片1,http://123.132.226.194:31028/hls/40/index.m3u8
香港电影,http://123.132.226.194:31028/hls/41/index.m3u8
国内电影,http://123.132.226.194:31028/hls/42/index.m3u8
国内电影2,http://123.132.226.194:31028/hls/48/index.m3u8
优酷港片,http://123.132.226.194:31028/hls/49/index.m3u8
优酷射雕1,http://123.132.226.194:31028/hls/50/index.m3u8
优酷射雕2,http://123.132.226.194:31028/hls/51/index.m3u8
孙悟空片,http://123.132.226.194:31028/hls/52/index.m3u8
西游记,http://123.132.226.194:31028/hls/53/index.m3u8
红楼梦,http://123.132.226.194:31028/hls/54/index.m3u8
白蛇传,http://123.132.226.194:31028/hls/55/index.m3u8
优酷射雕3,http://123.132.226.194:31028/hls/56/index.m3u8
优酷港片2,http://123.132.226.194:31028/hls/57/index.m3u8
港片33,http://123.132.226.194:31028/hls/58/index.m3u8
三国演义,http://123.132.226.194:31028/hls/59/index.m3u8
水浒传,http://123.132.226.194:31028/hls/60/index.m3u8
爱江山,http://123.132.226.194:31028/hls/61/index.m3u8
大宅门,http://123.132.226.194:31028/hls/62/index.m3u8
乾隆1,http://123.132.226.194:31028/hls/63/index.m3u8
和珅,http://123.132.226.194:31028/hls/64/index.m3u8
乾隆2,http://123.132.226.194:31028/hls/65/index.m3u8
还珠格格,http://123.132.226.194:31028/hls/66/index.m3u8
乾隆3,http://123.132.226.194:31028/hls/67/index.m3u8
士兵突击,http://123.132.226.194:31028/hls/68/index.m3u8
武林外传,http://123.132.226.194:31028/hls/69/index.m3u8
霍元甲,http://123.132.226.194:31028/hls/70/index.m3u8
包青天,http://123.132.226.194:31028/hls/71/index.m3u8
国内剧2,http://123.132.226.194:31028/hls/72/index.m3u8
国内剧3,http://123.132.226.194:31028/hls/73/index.m3u8
甄嬛传,http://123.132.226.194:31028/hls/74/index.m3u8
打狗棍,http://123.132.226.194:31028/hls/75/index.m3u8
国内剧4,http://123.132.226.194:31028/hls/76/index.m3u8
正阳门下,http://123.132.226.194:31028/hls/77/index.m3u8
勇敢的心,http://123.132.226.194:31028/hls/78/index.m3u8
勇敢的心2,http://123.132.226.194:31028/hls/79/index.m3u8
国内剧5,http://123.132.226.194:31028/hls/80/index.m3u8
国内剧6,http://123.132.226.194:31028/hls/81/index.m3u8
浙江,http://123.132.226.194:31028/hls/82/index.m3u8
国内剧7,http://123.132.226.194:31028/hls/83/index.m3u8
国内剧8,http://123.132.226.194:31028/hls/84/index.m3u8
国内剧9,http://123.132.226.194:31028/hls/85/index.m3u8
国内剧10,http://123.132.226.194:31028/hls/86/index.m3u8
国内剧11,http://123.132.226.194:31028/hls/87/index.m3u8
国内剧12,http://123.132.226.194:31028/hls/88/index.m3u8
国内剧13,http://123.132.226.194:31028/hls/89/index.m3u8
狂飙,http://123.132.226.194:31028/hls/90/index.m3u8
防疫片,http://123.132.226.194:31028/hls/91/index.m3u8
日本动画,http://123.132.226.194:31028/hls/92/index.m3u8
猫与老鼠,http://123.132.226.194:31028/hls/93/index.m3u8
稻草人,http://123.132.226.194:31028/hls/94/index.m3u8
汪汪队,http://123.132.226.194:31028/hls/95/index.m3u8
小猪佩奇,http://123.132.226.194:31028/hls/96/index.m3u8
方特熊,http://123.132.226.194:31028/hls/97/index.m3u8
熊大熊二,http://123.132.226.194:31028/hls/98/index.m3u8
猪猪侠1,http://123.132.226.194:31028/hls/99/index.m3u8
猪猪侠2,http://123.132.226.194:31028/hls/100/index.m3u8
电影片,http://123.132.226.194:31028/hls/101/index.m3u8
警匪港片,http://123.132.226.194:31028/hls/102/index.m3u8
李小龙,http://123.132.226.194:31028/hls/103/index.m3u8
少年黄飞鸿,http://123.132.226.194:31028/hls/104/index.m3u8
疯狂的石头,http://123.132.226.194:31028/hls/105/index.m3u8
泰囧,http://123.132.226.194:31028/hls/106/index.m3u8
宝宝巴士1,http://123.132.226.194:31028/hls/121/index.m3u8
宝宝巴士2,http://123.132.226.194:31028/hls/122/index.m3u8
宝宝巴士3,http://123.132.226.194:31028/hls/123/index.m3u8
宝宝巴士4,http://123.132.226.194:31028/hls/124/index.m3u8
小绿能,http://123.132.226.194:31028/hls/125/index.m3u8
动漫,http://123.132.226.194:31028/hls/126/index.m3u8
cctv1,http://123.132.226.194:31028/hls/150/index.m3u8
cctv1,http://123.132.226.194:31028/hls/151/index.m3u8
CCTV1,http://123.132.226.194:31028/hls/152/index.m3u8
cctv12,http://123.132.226.194:31028/hls/200/index.m3u8
cctv13,http://123.132.226.194:31028/hls/201/index.m3u8
cctv14,http://123.132.226.194:31028/hls/202/index.m3u8
cctv15,http://123.132.226.194:31028/hls/203/index.m3u8
山东,http://123.132.226.194:31028/hls/205/index.m3u8
湖北,http://123.132.226.194:31028/hls/206/index.m3u8
广西,http://123.132.226.194:31028/hls/207/index.m3u8
河北,http://123.132.226.194:31028/hls/208/index.m3u8
山西,http://123.132.226.194:31028/hls/209/index.m3u8
东南,http://123.132.226.194:31028/hls/210/index.m3u8
吉林,http://123.132.226.194:31028/hls/211/index.m3u8
陕西,http://123.132.226.194:31028/hls/212/index.m3u8
兵团,http://123.132.226.194:31028/hls/213/index.m3u8
江西,http://123.132.226.194:31028/hls/214/index.m3u8
河南,http://123.132.226.194:31028/hls/215/index.m3u8
甘肃,http://123.132.226.194:31028/hls/216/index.m3u8
宁夏,http://123.132.226.194:31028/hls/217/index.m3u8
海南,http://123.132.226.194:31028/hls/218/index.m3u8
四川,http://123.132.226.194:31028/hls/219/index.m3u8
贵州,http://123.132.226.194:31028/hls/220/index.m3u8
深圳,http://123.132.226.194:31028/hls/221/index.m3u8
内蒙古,http://123.132.226.194:31028/hls/222/index.m3u8
青海,http://123.132.226.194:31028/hls/223/index.m3u8
新疆,http://123.132.226.194:31028/hls/224/index.m3u8
西藏,http://123.132.226.194:31028/hls/225/index.m3u8
三沙,http://123.132.226.194:31028/hls/226/index.m3u8
厦门,http://123.132.226.194:31028/hls/227/index.m3u8
齐鲁,http://123.132.226.194:31028/hls/228/index.m3u8
山东体育,http://123.132.226.194:31028/hls/229/index.m3u8
山东生活,http://123.132.226.194:31028/hls/230/index.m3u8
山东,http://123.132.226.194:31028/hls/231/index.m3u8
山东新闻,http://123.132.226.194:31028/hls/232/index.m3u8
山东文旅,http://123.132.226.194:31028/hls/233/index.m3u8
山东农科,http://123.132.226.194:31028/hls/234/index.m3u8
山东少儿,http://123.132.226.194:31028/hls/235/index.m3u8
综艺小品,http://123.132.226.194:31028/hls/239/index.m3u8
天下足球,http://123.132.226.194:31028/hls/240/index.m3u8

上海腾讯,#genre#
//联通可以卡

河南卫视,http://cfss.cc/api/ysp/hnws.m3u8
辽宁卫视,http://cfss.cc/api/ysp/lnws.m3u8
北京卫视,http://cfss.cc/api/ysp/bjws.m3u8
浙江卫视,http://cfss.cc/api/ysp/zjws.m3u8
江苏卫视,http://cfss.cc/api/ysp/jsws.m3u8
东方卫视,http://cfss.cc/api/ysp/dfws.m3u8
广东卫视,http://cfss.cc/api/ysp/gdws.m3u8
CCTV1,http://cfss.cc/api/ysp/cctv1.m3u8
CCTV2,http://cfss.cc/api/ysp/cctv2.m3u8
CCTV3,http://cfss.cc/api/ysp/cctv3.m3u8
CCTV6,http://cfss.cc/api/ysp/cctv6.m3u8
CCTV8,http://cfss.cc/api/ysp/cctv8.m3u8
CCTV9,http://cfss.cc/api/ysp/cctv9.m3u8
CCTV10,http://cfss.cc/api/ysp/cctv10.m3u8
CCTV11,http://cfss.cc/api/ysp/cctv11.m3u8
CCTV12,http://cfss.cc/api/ysp/cctv12.m3u8
CCTV13,http://cfss.cc/api/ysp/cctv13.m3u8
CCTV14,http://cfss.cc/api/ysp/cctv14.m3u8
CCTV15,http://cfss.cc/api/ysp/cctv15.m3u8
CCTV4K,http://cfss.cc/api/ysp/cctv4k.m3u8
凤凰资讯,http://www.372583307.top:4022/udp/233.50.200.192:5140
凤凰中文,http://www.372583307.top:4022/udp/233.50.200.191:5140

凤凰资讯,http://gxdl-lhs.8866.org:85/tsfile/live/1082_1.m3u8?key=txiptv&playlive=1&authid=0

宿迁信&联,#genre#
//移动联通可看(时好是坏)

CCTV1,http://jh.d7g.cn/v/ysptv.php?id=cctv1$宿信联
CCTV2,http://jh.d7g.cn/v/ysptv.php?id=cctv2$宿信联
CCTV3,http://jh.d7g.cn/v/ysptv.php?id=cctv3$宿信联
CCTV4,http://jh.d7g.cn/v/ysptv.php?id=cctv4$宿信联
CCTV5,http://jh.d7g.cn/v/ysptv.php?id=cctv5$宿信联
CCTV5+,http://jh.d7g.cn/v/ysptv.php?id=cctv5p$宿信联
CCTV6,http://jh.d7g.cn/v/ysptv.php?id=cctv6$宿信联
CCTV7,http://jh.d7g.cn/v/ysptv.php?id=cctv7$宿信联
CCTV8,http://jh.d7g.cn/v/ysptv.php?id=cctv8$宿信联
CCTV9,http://jh.d7g.cn/v/ysptv.php?id=cctv9$宿信联
CCTV11,http://jh.d7g.cn/v/ysptv.php?id=cctv11$宿信联
CCTV12,http://jh.d7g.cn/v/ysptv.php?id=cctv12$宿信联
CCTV13,http://jh.d7g.cn/v/ysptv.php?id=cctv13$宿信联
CCTV14,http://jh.d7g.cn/v/ysptv.php?id=cctv14$宿信联
CCTV15,http://jh.d7g.cn/v/ysptv.php?id=cctv15$宿信联
CCTV16,http://jh.d7g.cn/v/ysptv.php?id=cctv16$宿信联
CCTV164k,http://jh.d7g.cn/v/ysptv.php?id=cctv16-4k$宿信联
CCTV17,http://jh.d7g.cn/v/ysptv.php?id=cctv17$宿信联
深圳娱乐,http://jh.d7g.cn/sztv.php?id=szyl
深圳财经生活,http://jh.d7g.cn/sztv.php?id=szcjsh
深圳电视剧,http://jh.d7g.cn/sztv.php?id=szdsj
深圳公共,http://jh.d7g.cn/sztv.php?id=szgg
深圳综合,http://jh.d7g.cn/sztv.php?id=szgj
深圳移动,http://jh.d7g.cn/sztv.php?id=szyd

河北6,#genre#
//联通卡顿

CCTV4,http://esxi.clyj.tk:10000/udp/239.254.200.190:6307
CCTV5,http://esxi.clyj.tk:10000/udp/239.254.200.14:6000
CCTV5,http://esxi.clyj.tk:10000/udp/239.254.201.153:7206
CCTV5＋,http://esxi.clyj.tk:10000/udp/239.254.200.46:8004
4k直播,http://esxi.clyj.tk:10000/udp/239.254.200.243:6000
CCTV1,http://esxi.clyj.tk:10000/udp/239.254.200.45:8008
CCTV2,http://esxi.clyj.tk:10000/udp/239.254.200.158:6000
CCTV3,http://esxi.clyj.tk:10000/udp/239.254.200.13:6000
CCTV3,http://esxi.clyj.tk:10000/udp/239.254.201.152:7205
CCTV4美洲,http://esxi.clyj.tk:10000/udp/239.254.201.206:4220
CCTV4欧洲,http://esxi.clyj.tk:10000/udp/239.254.201.205:4220
CCTV6,http://esxi.clyj.tk:10000/udp/239.254.200.15:6000
CCTV6,http://esxi.clyj.tk:10000/udp/239.254.201.154:7207
CCTV7,http://esxi.clyj.tk:10000/udp/239.254.200.159:6000
CCTV8,http://esxi.clyj.tk:10000/udp/239.254.200.16:6000
CCTV8,http://esxi.clyj.tk:10000/udp/239.254.201.155:7208
CCTV9,http://esxi.clyj.tk:10000/udp/239.254.200.59:8112
CCTV10,http://esxi.clyj.tk:10000/udp/239.254.200.160:6000
CCTV11,http://esxi.clyj.tk:10000/udp/239.254.201.123:8120
CCTV11,http://esxi.clyj.tk:10000/udp/239.254.200.7:8040
CCTV12,http://esxi.clyj.tk:10000/udp/239.254.200.161:6000
CCTV13,http://esxi.clyj.tk:10000/udp/239.254.200.9:8264
CCTV14,http://esxi.clyj.tk:10000/udp/239.254.200.162:6000
CCTV15,http://esxi.clyj.tk:10000/udp/239.254.201.124:8136
CCTV17,http://esxi.clyj.tk:10000/udp/239.254.201.120:8144
CCTV兵器科技,http://esxi.clyj.tk:10000/udp/239.254.200.101:6235
CCTV兵器科技高清,http://esxi.clyj.tk:10000/udp/239.254.201.225:7249
